"Nº de controle";"Número do tombo";"Estado";"Tipo de material";"Nº da obra";"Patrimônio";"Data de entrada";"Nº de chamada";"Título";"Autor";"Volume";"Exemplar";"Edição";"Lugar pub.";"Editora";"Data pub."
"9231";"18008493";"Disponível";"Livro";"9102";"";"26/04/2018";"338.43 A281";"Agronegócios & desenvolvimento sustentável";"Castro, Luciano Thomé e / Trombin, Vinicius Gustavo";"";"Ex. 03";"6. ";"São Paulo";"Atlas";"2013"
"9231";"18008494";"Disponível";"Livro";"9102";"";"26/04/2018";"338.43 A281";"Agronegócios & desenvolvimento sustentável";"Castro, Luciano Thomé e / Trombin, Vinicius Gustavo";"";"Ex. 04";"6. ";"São Paulo";"Atlas";"2013"
"9231";"18008495";"Disponível";"Livro";"9102";"";"26/04/2018";"338.43 A281";"Agronegócios & desenvolvimento sustentável";"Castro, Luciano Thomé e / Trombin, Vinicius Gustavo";"";"Ex. 05";"6. ";"São Paulo";"Atlas";"2013"
"9231";"18008496";"Disponível";"Livro";"9102";"";"26/04/2018";"338.43 A281";"Agronegócios & desenvolvimento sustentável";"Castro, Luciano Thomé e / Trombin, Vinicius Gustavo";"";"Ex. 06";"6. ";"São Paulo";"Atlas";"2013"
"9231";"18008497";"Disponível";"Livro";"9102";"";"26/04/2018";"338.43 A281";"Agronegócios & desenvolvimento sustentável";"Castro, Luciano Thomé e / Trombin, Vinicius Gustavo";"";"Ex. 07";"6. ";"São Paulo";"Atlas";"2013"
"9231";"18008498";"Disponível";"Livro";"9102";"";"26/04/2018";"338.43 A281";"Agronegócios & desenvolvimento sustentável";"Castro, Luciano Thomé e / Trombin, Vinicius Gustavo";"";"Ex. 08";"6. ";"São Paulo";"Atlas";"2013"
"9231";"18008499";"Disponível";"Livro";"9102";"";"26/04/2018";"338.43 A281";"Agronegócios & desenvolvimento sustentável";"Castro, Luciano Thomé e / Trombin, Vinicius Gustavo";"";"Ex. 09";"6. ";"São Paulo";"Atlas";"2013"
"9231";"18008500";"Disponível";"Livro";"9102";"";"26/04/2018";"338.43 A281";"Agronegócios & desenvolvimento sustentável";"Castro, Luciano Thomé e / Trombin, Vinicius Gustavo";"";"Ex. 10";"6. ";"São Paulo";"Atlas";"2013"
"9231";"18008501";"Disponível";"Livro";"9102";"";"26/04/2018";"338.43 A281";"Agronegócios & desenvolvimento sustentável";"Castro, Luciano Thomé e / Trombin, Vinicius Gustavo";"";"Ex. 11";"6. ";"São Paulo";"Atlas";"2013"
"9231";"18008502";"Disponível";"Livro";"9102";"";"26/04/2018";"338.43 A281";"Agronegócios & desenvolvimento sustentável";"Castro, Luciano Thomé e / Trombin, Vinicius Gustavo";"";"Ex. 12";"6. ";"São Paulo";"Atlas";"2013"
"9231";"18008503";"Disponível";"Livro";"9102";"";"26/04/2018";"338.43 A281";"Agronegócios & desenvolvimento sustentável";"Castro, Luciano Thomé e / Trombin, Vinicius Gustavo";"";"Ex. 13";"6. ";"São Paulo";"Atlas";"2013"
"14933";"18008504";"Congelado";"Livro";"14762";"";"26/04/2018";"330 V331f";"Fundamentos de economia";"Vasconcellos,  Marco Antonio Sandoval de / Garcia, Manuel Enriquez";"";"Ex. 01";"5. ";"São Paulo ";"Saraiva";"2014"
"14933";"18008505";"Disponível";"Livro";"14762";"";"26/04/2018";"330 V331f";"Fundamentos de economia";"Vasconcellos,  Marco Antonio Sandoval de / Garcia, Manuel Enriquez";"";"Ex. 02";"5. ";"São Paulo ";"Saraiva";"2014"
"14933";"18008506";"Disponível";"Livro";"14762";"";"26/04/2018";"330 V331f";"Fundamentos de economia";"Vasconcellos,  Marco Antonio Sandoval de / Garcia, Manuel Enriquez";"";"Ex. 03";"5. ";"São Paulo ";"Saraiva";"2014"
"3193";"18008507";"Disponível";"Livro";"3090";"";"26/04/2018";"821.134.3(81) B823a";"Adeus conto de fadas";"Brasiliense, Leonardo";"";"Ex. 01";"2. ";"Rio de Janeiro - RJ";"7 letras";"2007"
"18023";"18008508";"Congelado";"Livro";"17842";"";"26/04/2018";"330 V632i";"Introdução à economia";"Viceconti, Paulo Eduardo Vilchez  / Silvério das Neves";"";"Ex. 01";"12. ";"São Paulo, SP";"Saraiva";"2013"
"18023";"18008509";"Disponível";"Livro";"17842";"";"26/04/2018";"330 V632i";"Introdução à economia";"Viceconti, Paulo Eduardo Vilchez  / Silvério das Neves";"";"Ex. 02 ";"12. ";"São Paulo, SP";"Saraiva";"2013"
"18023";"18008510";"Disponível";"Livro";"17842";"";"26/04/2018";"330 V632i";"Introdução à economia";"Viceconti, Paulo Eduardo Vilchez  / Silvério das Neves";"";"Ex. 03";"12. ";"São Paulo, SP";"Saraiva";"2013"
"454";"18008511";"Congelado";"Livro";"450";"";"26/04/2018";"579 T712m";"Microbiologia";"Tortora, Gerard J. / Case, Christine L. / Funke, Berdell R.";"";"Ex. 01";"10. ";"Porto Alegre - RS";"Artmed";"2012"
"454";"18008512";"Disponível";"Livro";"450";"";"26/04/2018";"579 T712m";"Microbiologia";"Tortora, Gerard J. / Case, Christine L. / Funke, Berdell R.";"";"Ex. 02";"10. ";"Porto Alegre - RS";"Artmed";"2012"
"454";"18008513";"Disponível";"Livro";"450";"";"26/04/2018";"579 T712m";"Microbiologia";"Tortora, Gerard J. / Case, Christine L. / Funke, Berdell R.";"";"Ex. 03";"10. ";"Porto Alegre - RS";"Artmed";"2012"
"454";"18008514";"Disponível";"Livro";"450";"";"26/04/2018";"579 T712m";"Microbiologia";"Tortora, Gerard J. / Case, Christine L. / Funke, Berdell R.";"";"Ex. 04";"10. ";"Porto Alegre - RS";"Artmed";"2012"
"454";"18008515";"Disponível";"Livro";"450";"";"26/04/2018";"579 T712m";"Microbiologia";"Tortora, Gerard J. / Case, Christine L. / Funke, Berdell R.";"";"Ex. 05";"10. ";"Porto Alegre - RS";"Artmed";"2012"
"454";"18008516";"Disponível";"Livro";"450";"";"26/04/2018";"579 T712m";"Microbiologia";"Tortora, Gerard J. / Case, Christine L. / Funke, Berdell R.";"";"Ex. 06";"10. ";"Porto Alegre - RS";"Artmed";"2012"
"454";"18008517";"Disponível";"Livro";"450";"";"26/04/2018";"579 T712m";"Microbiologia";"Tortora, Gerard J. / Case, Christine L. / Funke, Berdell R.";"";"Ex. 07";"10. ";"Porto Alegre - RS";"Artmed";"2012"
"454";"18008518";"Disponível";"Livro";"450";"";"26/04/2018";"579 T712m";"Microbiologia";"Tortora, Gerard J. / Case, Christine L. / Funke, Berdell R.";"";"Ex. 08";"10. ";"Porto Alegre - RS";"Artmed";"2012"
"454";"18008519";"Disponível";"Livro";"450";"";"26/04/2018";"579 T712m";"Microbiologia";"Tortora, Gerard J. / Case, Christine L. / Funke, Berdell R.";"";"Ex. 09";"10. ";"Porto Alegre - RS";"Artmed";"2012"
"454";"18008520";"Disponível";"Livro";"450";"";"26/04/2018";"579 T712m";"Microbiologia";"Tortora, Gerard J. / Case, Christine L. / Funke, Berdell R.";"";"Ex. 10 ";"10. ";"Porto Alegre - RS";"Artmed";"2012"
"19588";"18008521";"Congelado";"Livro";"19301";"";"27/04/2018";"631.115.11 A278";"Agricultura familiar e reforma agrária no século XXI ";"Bittencourt, Gilson  / Buainain, Antonio M.  / Di Sabatto, Alberto  / Guanziroli, Carlos  / Romeiro, Ademar ";"";"Ex. 01";"";"Rio de Janeiro";"Garamond ";"2009"
"19588";"18008522";"Disponível";"Livro";"19301";"";"27/04/2018";"631.115.11 A278";"Agricultura familiar e reforma agrária no século XXI ";"Bittencourt, Gilson  / Buainain, Antonio M.  / Di Sabatto, Alberto  / Guanziroli, Carlos  / Romeiro, Ademar ";"";"Ex. 02";"";"Rio de Janeiro";"Garamond ";"2009"
"19588";"18008523";"Disponível";"Livro";"19301";"";"27/04/2018";"631.115.11 A278";"Agricultura familiar e reforma agrária no século XXI ";"Bittencourt, Gilson  / Buainain, Antonio M.  / Di Sabatto, Alberto  / Guanziroli, Carlos  / Romeiro, Ademar ";"";"Ex. 03";"";"Rio de Janeiro";"Garamond ";"2009"
"19588";"18008524";"Disponível";"Livro";"19301";"";"27/04/2018";"631.115.11 A278";"Agricultura familiar e reforma agrária no século XXI ";"Bittencourt, Gilson  / Buainain, Antonio M.  / Di Sabatto, Alberto  / Guanziroli, Carlos  / Romeiro, Ademar ";"";"Ex. 04";"";"Rio de Janeiro";"Garamond ";"2009"
"19588";"18008525";"Disponível";"Livro";"19301";"";"27/04/2018";"631.115.11 A278";"Agricultura familiar e reforma agrária no século XXI ";"Bittencourt, Gilson  / Buainain, Antonio M.  / Di Sabatto, Alberto  / Guanziroli, Carlos  / Romeiro, Ademar ";"";"Ex. 05";"";"Rio de Janeiro";"Garamond ";"2009"
"19588";"18008526";"Disponível";"Livro";"19301";"";"27/04/2018";"631.115.11 A278";"Agricultura familiar e reforma agrária no século XXI ";"Bittencourt, Gilson  / Buainain, Antonio M.  / Di Sabatto, Alberto  / Guanziroli, Carlos  / Romeiro, Ademar ";"";"Ex. 06";"";"Rio de Janeiro";"Garamond ";"2009"
"19588";"18008527";"Disponível";"Livro";"19301";"";"27/04/2018";"631.115.11 A278";"Agricultura familiar e reforma agrária no século XXI ";"Bittencourt, Gilson  / Buainain, Antonio M.  / Di Sabatto, Alberto  / Guanziroli, Carlos  / Romeiro, Ademar ";"";"Ex. 07";"";"Rio de Janeiro";"Garamond ";"2009"
"19588";"18008528";"Disponível";"Livro";"19301";"";"27/04/2018";"631.115.11 A278";"Agricultura familiar e reforma agrária no século XXI ";"Bittencourt, Gilson  / Buainain, Antonio M.  / Di Sabatto, Alberto  / Guanziroli, Carlos  / Romeiro, Ademar ";"";"Ex. 08";"";"Rio de Janeiro";"Garamond ";"2009"
"19588";"18008529";"Disponível";"Livro";"19301";"";"27/04/2018";"631.115.11 A278";"Agricultura familiar e reforma agrária no século XXI ";"Bittencourt, Gilson  / Buainain, Antonio M.  / Di Sabatto, Alberto  / Guanziroli, Carlos  / Romeiro, Ademar ";"";"Ex. 09";"";"Rio de Janeiro";"Garamond ";"2009"
"19588";"18008530";"Disponível";"Livro";"19301";"";"27/04/2018";"631.115.11 A278";"Agricultura familiar e reforma agrária no século XXI ";"Bittencourt, Gilson  / Buainain, Antonio M.  / Di Sabatto, Alberto  / Guanziroli, Carlos  / Romeiro, Ademar ";"";"Ex. 10";"";"Rio de Janeiro";"Garamond ";"2009"
"19588";"18008531";"Disponível";"Livro";"19301";"";"27/04/2018";"631.115.11 A278";"Agricultura familiar e reforma agrária no século XXI ";"Bittencourt, Gilson  / Buainain, Antonio M.  / Di Sabatto, Alberto  / Guanziroli, Carlos  / Romeiro, Ademar ";"";"Ex. 11";"";"Rio de Janeiro";"Garamond ";"2009"
"19588";"18008532";"Disponível";"Livro";"19301";"";"27/04/2018";"631.115.11 A278";"Agricultura familiar e reforma agrária no século XXI ";"Bittencourt, Gilson  / Buainain, Antonio M.  / Di Sabatto, Alberto  / Guanziroli, Carlos  / Romeiro, Ademar ";"";"Ex. 12";"";"Rio de Janeiro";"Garamond ";"2009"
"19588";"18008533";"Disponível";"Livro";"19301";"";"27/04/2018";"631.115.11 A278";"Agricultura familiar e reforma agrária no século XXI ";"Bittencourt, Gilson  / Buainain, Antonio M.  / Di Sabatto, Alberto  / Guanziroli, Carlos  / Romeiro, Ademar ";"";"Ex. 13";"";"Rio de Janeiro";"Garamond ";"2009"
"19588";"18008534";"Disponível";"Livro";"19301";"";"27/04/2018";"631.115.11 A278";"Agricultura familiar e reforma agrária no século XXI ";"Bittencourt, Gilson  / Buainain, Antonio M.  / Di Sabatto, Alberto  / Guanziroli, Carlos  / Romeiro, Ademar ";"";"Ex. 14";"";"Rio de Janeiro";"Garamond ";"2009"
"19588";"18008535";"Disponível";"Livro";"19301";"";"27/04/2018";"631.115.11 A278";"Agricultura familiar e reforma agrária no século XXI ";"Bittencourt, Gilson  / Buainain, Antonio M.  / Di Sabatto, Alberto  / Guanziroli, Carlos  / Romeiro, Ademar ";"";"Ex. 15";"";"Rio de Janeiro";"Garamond ";"2009"
"12190";"18008536";"Disponível";"Livro";"12054";"";"02/05/2018";"821.134.3(81) P149m";"Marcelo Rubens Paiva";"Paiva, Marcelo Rubens";"";"Ex. 01";"";"Rio de Janeiro";"Objetiva";"2011"
"12190";"18008537";"Disponível";"Livro";"12054";"";"02/05/2018";"821.134.3(81) P149m";"Marcelo Rubens Paiva";"Paiva, Marcelo Rubens";"";"Ex. 02";"";"Rio de Janeiro";"Objetiva";"2011"
"2866";"18008538";"Disponível";"Livro";"2841";"";"02/05/2018";"821.134.3(81) M983t";"Território de sonhos";"Murray, Roseana";"";"Ex. 01";"1. ";"Rio de Janeiro - RJ";"JPA";"2008"
"2396";"18008539";"Disponível";"Livro";"2371";"";"02/05/2018";"821.134.3(81) P896c";"O coração disparado";"Prado, Adélia";"";"Ex. 01";"1. ";"Rio de Janeiro";"Civilização Brasileira";"2008"
"2232";"18008540";"Disponível";"Livro";"2207";"";"02/05/2018";"821.134.3(81) A553p";"Pau Brasil";"Andrade, Oswald de";"";"Ex. 01";"2. ";"São Paulo - SP";"Globo";"2003"
"19595";"18008541";"Congelado";"Livro";"19308";"";"02/05/2018";"001.8  S586g";"Guia para normalização de trabalhos técnico-científicos ";"Silva, Angela Maria  / França, Maira Nani  / Pinheiro, Maria Salete de Freitas ";"";"Ex. 01";"5. ";"Uberlândia, MG";"EdUFU";"2011"
"19595";"18008542";"Disponível";"Livro";"19308";"";"02/05/2018";"001.8  S586g";"Guia para normalização de trabalhos técnico-científicos ";"Silva, Angela Maria  / França, Maira Nani  / Pinheiro, Maria Salete de Freitas ";"";"Ex. 02";"5. ";"Uberlândia, MG";"EdUFU";"2011"
"19595";"18008543";"Disponível";"Livro";"19308";"";"02/05/2018";"001.8  S586g";"Guia para normalização de trabalhos técnico-científicos ";"Silva, Angela Maria  / França, Maira Nani  / Pinheiro, Maria Salete de Freitas ";"";"Ex. 03";"5. ";"Uberlândia, MG";"EdUFU";"2011"
"19595";"18008544";"Disponível";"Livro";"19308";"";"02/05/2018";"001.8  S586g";"Guia para normalização de trabalhos técnico-científicos ";"Silva, Angela Maria  / França, Maira Nani  / Pinheiro, Maria Salete de Freitas ";"";"Ex. 04";"5. ";"Uberlândia, MG";"EdUFU";"2011"
"19595";"18008545";"Disponível";"Livro";"19308";"";"02/05/2018";"001.8  S586g";"Guia para normalização de trabalhos técnico-científicos ";"Silva, Angela Maria  / França, Maira Nani  / Pinheiro, Maria Salete de Freitas ";"";"Ex. 05";"5. ";"Uberlândia, MG";"EdUFU";"2011"
"19595";"18008546";"Disponível";"Livro";"19308";"";"02/05/2018";"001.8  S586g";"Guia para normalização de trabalhos técnico-científicos ";"Silva, Angela Maria  / França, Maira Nani  / Pinheiro, Maria Salete de Freitas ";"";"Ex. 06";"5. ";"Uberlândia, MG";"EdUFU";"2011"
"19595";"18008547";"Disponível";"Livro";"19308";"";"02/05/2018";"001.8  S586g";"Guia para normalização de trabalhos técnico-científicos ";"Silva, Angela Maria  / França, Maira Nani  / Pinheiro, Maria Salete de Freitas ";"";"Ex. 07 ";"5. ";"Uberlândia, MG";"EdUFU";"2011"
"19595";"18008548";"Disponível";"Livro";"19308";"";"02/05/2018";"001.8  S586g";"Guia para normalização de trabalhos técnico-científicos ";"Silva, Angela Maria  / França, Maira Nani  / Pinheiro, Maria Salete de Freitas ";"";"Ex. 08";"5. ";"Uberlândia, MG";"EdUFU";"2011"
"19595";"18008549";"Disponível";"Livro";"19308";"";"02/05/2018";"001.8  S586g";"Guia para normalização de trabalhos técnico-científicos ";"Silva, Angela Maria  / França, Maira Nani  / Pinheiro, Maria Salete de Freitas ";"";"Ex. 09";"5. ";"Uberlândia, MG";"EdUFU";"2011"
"19595";"18008550";"Disponível";"Livro";"19308";"";"02/05/2018";"001.8  S586g";"Guia para normalização de trabalhos técnico-científicos ";"Silva, Angela Maria  / França, Maira Nani  / Pinheiro, Maria Salete de Freitas ";"";"Ex. 10  ";"5. ";"Uberlândia, MG";"EdUFU";"2011"
"8511";"18008551";"Congelado";"Livro";"8392";"";"02/05/2018";"001.8(035) M386g";"Guia para elaboração de monografias e trabalhos de conclusão de curso";"Martins, Gilberto de Andrade / Lintz, Alexandre";"";"Ex. 01";"2. ";"São Paulo - SP";"Atlas";"2013"
"8511";"18008552";"Disponível";"Livro";"8392";"";"02/05/2018";"001.8(035) M386g";"Guia para elaboração de monografias e trabalhos de conclusão de curso";"Martins, Gilberto de Andrade / Lintz, Alexandre";"";"Ex. 02";"2. ";"São Paulo - SP";"Atlas";"2013"
"8511";"18008553";"Disponível";"Livro";"8392";"";"02/05/2018";"001.8(035) M386g";"Guia para elaboração de monografias e trabalhos de conclusão de curso";"Martins, Gilberto de Andrade / Lintz, Alexandre";"";"Ex. 03";"2. ";"São Paulo - SP";"Atlas";"2013"
"8511";"18008554";"Disponível";"Livro";"8392";"";"02/05/2018";"001.8(035) M386g";"Guia para elaboração de monografias e trabalhos de conclusão de curso";"Martins, Gilberto de Andrade / Lintz, Alexandre";"";"Ex. 04";"2. ";"São Paulo - SP";"Atlas";"2013"
"8511";"18008555";"Disponível";"Livro";"8392";"";"02/05/2018";"001.8(035) M386g";"Guia para elaboração de monografias e trabalhos de conclusão de curso";"Martins, Gilberto de Andrade / Lintz, Alexandre";"";"Ex. 05";"2. ";"São Paulo - SP";"Atlas";"2013"
"353";"18008556";"Disponível";"Livro";"349";"";"02/05/2018";"821.134.3(81) T679c";"José Roberto Torero";"Torero, José Roberto ";"";"Ex. 01";"1. ";"Rio de Janeiro - RJ";"Fontanar";"2010"
"353";"18008557";"Disponível";"Livro";"349";"";"02/05/2018";"821.134.3(81) T679c";"José Roberto Torero";"Torero, José Roberto ";"";"Ex. 02";"1. ";"Rio de Janeiro - RJ";"Fontanar";"2010"
"4301";"18008558";"Congelado";"Livro";"4193";"";"02/05/2018";"338.43 A281";"Agronegócios";"  / Queiroz, Timóteo Ramos  / Zuin, Luís Fernando Soares ";"";"Ex. 01 ";"1.";"São Paulo - SP";"Saraiva";"2010"
"4301";"18008559";"Disponível";"Livro";"4193";"";"02/05/2018";"338.43 A281";"Agronegócios";"  / Queiroz, Timóteo Ramos  / Zuin, Luís Fernando Soares ";"";"Ex. 02";"1.";"São Paulo - SP";"Saraiva";"2010"
"4301";"18008560";"Disponível";"Livro";"4193";"";"02/05/2018";"338.43 A281";"Agronegócios";"  / Queiroz, Timóteo Ramos  / Zuin, Luís Fernando Soares ";"";"Ex. 03";"1.";"São Paulo - SP";"Saraiva";"2010"
"19596";"18008561";"Disponível";"Livro";"19309";"";"02/05/2018";"821.134.3(81) C355r";"Ruy Castro ";"Castro, Ruy  / Cyntrão, Sylvia ";"";"Ex. 01";"";"Rio de Janeiro ";"Objetiva ";"2010 "
"19596";"18008562";"Disponível";"Livro";"19309";"";"02/05/2018";"821.134.3(81) C355r";"Ruy Castro ";"Castro, Ruy  / Cyntrão, Sylvia ";"";"Ex. 02 ";"";"Rio de Janeiro ";"Objetiva ";"2010 "
"19597";"18008563";"Disponível";"Livro";"19310";"";"02/05/2018";"821.134.3(81) M983r";"Roseana Murray ";"Murray, Roseana  / Coimbra, Hebe ";"";"Ex. 01";"";"Rio de Janeiro ";"Objetiva ";"2011 "
"19597";"18008564";"Disponível";"Livro";"19310";"";"02/05/2018";"821.134.3(81) M983r";"Roseana Murray ";"Murray, Roseana  / Coimbra, Hebe ";"";"Ex. 02";"";"Rio de Janeiro ";"Objetiva ";"2011 "
"19598";"18008565";"Disponível";"Livro";"19311";"";"02/05/2018";"821.134.3(81)  G262c";"Crônica de uma namorada ";"Gattai, Zélia ";"";"Ex. 01";"1. ed. ";"São Paulo ";"Companhia das Letras";"2011 "
"19598";"18008566";"Disponível";"Livro";"19311";"";"02/05/2018";"821.134.3(81)  G262c";"Crônica de uma namorada ";"Gattai, Zélia ";"";"Ex. 02";"1. ed. ";"São Paulo ";"Companhia das Letras";"2011 "
"19600";"18008567";"Disponível";"Livro";"19313";"";"02/05/2018";"821.134.3(81) B862r";"Ronaldo Correira de Brito ";"Brito, Ronaldo Correia de  / Zilberman, Regina ";"";"Ex. 01";"";"Rio de Janeiro ";"Objetiva ";"2011"
"19600";"18008568";"Disponível";"Livro";"19313";"";"02/05/2018";"821.134.3(81) B862r";"Ronaldo Correira de Brito ";"Brito, Ronaldo Correia de  / Zilberman, Regina ";"";"Ex. 02";"";"Rio de Janeiro ";"Objetiva ";"2011"
"14700";"18008569";"Disponível";"Livro";"14529";"";"02/05/2018";"658.310.8 M644a";"Administração de recursos humanos";"Milkovich, George T. / Boudreau, John W.  / Marcondes, Reynaldo C. ";"";"Ex. 04";"1. ";"São Paulo";"Atlas";"2011"
"14700";"18008570";"Disponível";"Livro";"14529";"";"02/05/2018";"658.310.8 M644a";"Administração de recursos humanos";"Milkovich, George T. / Boudreau, John W.  / Marcondes, Reynaldo C. ";"";"Ex. 05";"1. ";"São Paulo";"Atlas";"2011"
"15207";"18008571";"Congelado";"Livro";"15036";"";"02/05/2018";"004 V441i";"Informática";"Velloso, Fernando de Castro";"";"Ex. 01";"9 ";"Rio de Janeiro";"Elsevier";"2014"
"15207";"18008572";"Disponível";"Livro";"15036";"";"02/05/2018";"004 V441i";"Informática";"Velloso, Fernando de Castro";"";"Ex. 02";"9 ";"Rio de Janeiro";"Elsevier";"2014"
"19602";"18008573";"Congelado";"Livro";"19315";"";"02/05/2018";"658.310.8 D978c";"Competências ";"Dutra, Joel Souza ";"";"Ex. 01";"1. ed. ";"São Paulo ";"Atlas";"2011"
"19602";"18008574";"Disponível";"Livro";"19315";"";"02/05/2018";"658.310.8 D978c";"Competências ";"Dutra, Joel Souza ";"";"Ex. 02";"1. ed. ";"São Paulo ";"Atlas";"2011"
"19602";"18008575";"Disponível";"Livro";"19315";"";"02/05/2018";"658.310.8 D978c";"Competências ";"Dutra, Joel Souza ";"";"Ex. 03";"1. ed. ";"São Paulo ";"Atlas";"2011"
"19603";"18008576";"Congelado";"Livro";"19316";"313978";"02/05/2018";"664.8.03 I59e";"Embalagens ";"Instituto de Embalagens ";"";"Ex. 01";"1. ed. ";"Barueri, SP";"Instituto de Embalagens ";"2009"
"19603";"18008577";"Disponível";"Livro";"19316";"313977";"02/05/2018";"664.8.03 I59e";"Embalagens ";"Instituto de Embalagens ";"";"Ex. 02";"1. ed. ";"Barueri, SP";"Instituto de Embalagens ";"2009"
"19603";"18008578";"Disponível";"Livro";"19316";"313976";"02/05/2018";"664.8.03 I59e";"Embalagens ";"Instituto de Embalagens ";"";"Ex. 03";"1. ed. ";"Barueri, SP";"Instituto de Embalagens ";"2009"
"19604";"18008579";"Disponível";"Livro";"19317";"";"02/05/2018";"821.134.3(81) V517d";"A décima segunda noite ";"Veríssimo, Luís Fernando ";"";"Ex. 01";"1. ed. ";"Rio de Janeiro";"Objetiva ";"2006"
"19608";"18008580";"Disponível";"Livro";"19321";"";"03/05/2018";"821.134.3(81) S211c";"Um camponês na capital ";"Sanches Neto, Miguel ";"";"Ex. 01";"1. ";"Curitiba ";"Aymará ";"2009"
"19609";"18008581";"Disponível";"Livro";"19322";"";"03/05/2018";"821.111(73) C973a";"Ao anoitecer ";"Cunningham, Michael ";"";"Ex. 01";"1. ";"São Paulo ";"Companhia das Letras";"2011"
"19609";"18008582";"Disponível";"Livro";"19322";"";"03/05/2018";"821.111(73) C973a";"Ao anoitecer ";"Cunningham, Michael ";"";"Ex. 02";"1. ";"São Paulo ";"Companhia das Letras";"2011"
"19610";"18008583";"Disponível";"Livro";"19323";"";"03/05/2018";"821.111 L419a";"O amante de lady Chaterlley ";"Lawrence, D. H.  / Lessing, Doris  / Squires, Michael ";"";"Ex. 01";"1. ";"São Paulo ";"Companhia das Letras";"2010"
"19610";"18008584";"Disponível";"Livro";"19323";"";"03/05/2018";"821.111 L419a";"O amante de lady Chaterlley ";"Lawrence, D. H.  / Lessing, Doris  / Squires, Michael ";"";"Ex. 02";"1. ";"São Paulo ";"Companhia das Letras";"2010"
